id,split,label,tsne_x,tsne_y
136,normal,1,-2.5479297637939453,-54.04381561279297
137,normal,6,35.19550704956055,15.703146934509277
138,normal,7,-48.61100769042969,-14.426685333251953
139,normal,6,31.347591400146484,30.728240966796875
140,normal,0,45.38932418823242,4.827105522155762
141,normal,4,-4.2759833335876465,20.113033294677734
142,normal,1,-13.163908958435059,-53.32465362548828
143,normal,5,5.980613708496094,-10.901853561401367
144,normal,2,31.783618927001953,-28.1790714263916
145,normal,4,-19.887413024902344,-16.58140754699707
146,normal,0,49.53694152832031,1.6721850633621216
147,normal,7,-59.43672180175781,4.434767723083496
148,normal,7,-42.40277862548828,-17.032039642333984
149,normal,6,32.93573760986328,28.974653244018555
150,normal,7,-42.198585510253906,-19.435518264770508
151,normal,3,10.39107894897461,-16.999753952026367
152,normal,1,-6.113182067871094,-57.990325927734375
153,normal,2,42.76366424560547,-34.26712417602539
154,normal,7,-53.74277877807617,-2.421294927597046
155,normal,6,32.04908752441406,16.30266571044922
156,normal,1,-16.96257972717285,-49.5633659362793
157,normal,1,-13.728459358215332,-50.98330307006836
158,normal,8,0.04805201664566994,-7.1944122314453125
159,normal,5,15.923981666564941,-22.430805206298828
160,normal,0,60.82621765136719,5.602010726928711
161,normal,3,26.119518280029297,-1.443562388420105
162,normal,3,24.512483596801758,-4.324329853057861
163,normal,5,32.19086837768555,1.6276426315307617
164,normal,0,62.8246955871582,6.746976852416992
165,normal,2,47.550682067871094,-19.797555923461914
166,normal,8,14.377965927124023,-4.403833389282227
167,normal,3,27.11522674560547,-16.2158203125
168,normal,3,34.090972900390625,-3.0130138397216797
169,normal,7,-59.52350616455078,3.267591714859009
170,normal,2,46.25422668457031,-23.439966201782227
171,normal,8,7.714694499969482,-6.04854154586792
172,normal,2,53.78623580932617,-23.22243309020996
173,normal,6,36.315155029296875,18.52717399597168
174,normal,5,-1.5384495258331299,-26.645790100097656
175,normal,1,-4.492886543273926,-61.13654708862305
176,normal,3,-24.424577713012695,45.850128173828125
177,normal,0,60.72685241699219,13.773200035095215
178,normal,1,0.18943966925144196,-55.070518493652344
179,normal,3,18.96757698059082,-22.36956024169922
180,normal,2,41.23569869995117,-21.669092178344727
181,normal,4,5.399163246154785,30.741241455078125
182,normal,8,20.54648208618164,4.07870626449585
183,normal,8,-0.4039093852043152,-16.910120010375977
184,normal,8,5.248378753662109,-9.180970191955566
185,normal,5,31.571090698242188,3.724022626876831
186,normal,2,31.851318359375,-18.683130264282227
187,normal,6,33.8622932434082,28.741811752319336
188,normal,1,-9.3024320602417,-51.572547912597656
189,normal,1,-8.394821166992188,-55.47323989868164
190,normal,4,40.16575241088867,24.21126937866211
191,normal,5,34.87800598144531,-13.686830520629883
192,normal,6,36.616554260253906,17.418079376220703
193,normal,0,58.54640579223633,13.508480072021484
194,normal,2,26.465486526489258,-26.658920288085938
195,normal,3,23.64171028137207,-14.86501693725586
196,normal,3,25.659927368164062,-20.589948654174805
197,normal,8,5.000705718994141,-7.45023250579834
198,normal,4,-10.245500564575195,-2.7077345848083496
199,normal,3,25.5228271484375,-7.632796764373779
200,normal,1,-16.028276443481445,-48.34889221191406
201,normal,5,33.50019073486328,-15.359387397766113
202,normal,3,20.134849548339844,-18.948286056518555
203,normal,1,4.941357135772705,-57.453529357910156
204,normal,1,-11.66151237487793,-49.88397216796875
205,normal,3,19.986576080322266,-18.577993392944336
206,normal,8,3.570087194442749,-5.061976909637451
207,normal,5,11.48681354522705,-27.44047737121582
208,normal,1,-10.19434642791748,-55.31074905395508
209,normal,3,26.59855079650879,-21.301671981811523
210,normal,1,-11.478818893432617,-46.3255615234375
211,normal,3,7.364161968231201,-1.4943749904632568
212,normal,7,-52.483768463134766,5.1388959884643555
213,normal,6,33.178165435791016,18.340343475341797
214,normal,1,-23.185800552368164,-43.017921447753906
215,normal,5,18.279741287231445,-8.656998634338379
216,normal,0,60.288028717041016,9.476829528808594
217,normal,7,-22.368982315063477,49.0936164855957
218,normal,2,40.71589660644531,-24.689220428466797
219,normal,8,-5.500733852386475,-16.0787296295166
220,normal,6,30.236221313476562,20.126482009887695
221,normal,5,0.19911642372608185,-26.73116683959961
222,normal,7,-37.6794548034668,20.867149353027344
223,normal,4,-9.296549797058105,20.425426483154297
224,normal,0,51.263065338134766,11.922815322875977
225,normal,3,22.947587966918945,-11.357715606689453
226,normal,6,38.47539520263672,25.248336791992188
227,normal,6,39.48493194580078,26.735164642333984
228,normal,8,-6.965849876403809,-15.415172576904297
229,normal,2,41.57373809814453,-21.719844818115234
230,normal,8,29.814472198486328,-32.853546142578125
231,normal,4,-27.32963752746582,-9.700217247009277
232,normal,7,-52.922080993652344,3.6922667026519775
233,normal,2,32.12255859375,-28.54714584350586
234,normal,2,43.42124557495117,-22.195363998413086
235,normal,2,52.83329772949219,-24.785083770751953
236,normal,2,48.19594955444336,-25.081022262573242
237,normal,5,14.709603309631348,-10.462058067321777
238,normal,6,35.13398742675781,26.755828857421875
239,normal,6,28.692352294921875,14.25984001159668
240,normal,8,45.901588439941406,1.8851324319839478
241,normal,0,55.74888610839844,9.892951965332031
242,normal,1,-15.786910057067871,-49.29490661621094
243,normal,5,62.39859390258789,-1.789737582206726
244,normal,8,-1.6827747821807861,-16.860946655273438
245,normal,1,-15.84895133972168,-52.42761993408203
246,normal,6,33.67869186401367,36.07100296020508
247,normal,6,40.11431884765625,20.868818283081055
248,normal,5,31.02005958557129,0.5493581295013428
249,normal,7,-56.78313064575195,4.355899333953857
250,normal,4,-37.96664047241211,-9.846399307250977
251,normal,8,15.54442024230957,-4.485044002532959
252,normal,1,-3.738405704498291,-58.66236114501953
253,normal,7,-49.10749053955078,-1.3342642784118652
254,normal,1,-16.817821502685547,-43.80206298828125
255,normal,7,-58.4876708984375,4.672830104827881
256,normal,7,-57.533836364746094,1.7124420404434204
257,normal,4,6.504496097564697,37.57777786254883
258,normal,4,6.677975654602051,33.96244812011719
259,normal,0,52.82135772705078,10.079731941223145
260,normal,8,19.58462905883789,3.189142942428589
261,normal,0,60.270511627197266,13.698317527770996
262,normal,0,55.44407272338867,3.0790045261383057
263,normal,1,3.9319639205932617,-58.49708938598633
264,normal,2,36.62058639526367,-34.866580963134766
265,normal,8,-1.2508516311645508,-16.259862899780273
266,normal,3,22.290863037109375,-3.2221951484680176
267,normal,6,28.864206314086914,27.96173095703125
268,normal,8,16.27289390563965,-3.612403154373169
269,normal,6,33.3282356262207,28.493980407714844
270,normal,0,58.953914642333984,12.280961990356445
271,normal,3,6.356575012207031,-9.199178695678711
272,normal,4,-19.251787185668945,-14.733442306518555
273,normal,1,-22.91343116760254,-45.326568603515625
274,normal,4,1.248488187789917,20.323549270629883
275,normal,0,52.68120193481445,11.839412689208984
276,normal,2,33.731719970703125,-33.950416564941406
277,normal,4,-12.653973579406738,-3.5704598426818848
278,normal,8,3.6858417987823486,-22.944730758666992
279,normal,6,29.18390655517578,33.03536605834961
280,normal,5,12.210906028747559,7.473554611206055
281,normal,6,37.986751556396484,18.563312530517578
282,normal,4,-19.431615829467773,-16.524927139282227
283,normal,1,-15.580998420715332,-45.12126541137695
284,normal,6,32.7847785949707,24.643884658813477
285,normal,3,28.356456756591797,-8.644160270690918
286,normal,7,-23.59181022644043,-38.500343322753906
287,normal,1,-4.075173377990723,-55.64167022705078
288,normal,0,52.93245315551758,-0.010487090796232224
289,normal,6,31.195579528808594,27.595264434814453
290,normal,3,18.971073150634766,-15.706828117370605
291,normal,2,39.378562927246094,-29.37142562866211
292,normal,8,2.3791816234588623,-2.8630282878875732
293,normal,3,24.975685119628906,-7.883631229400635
294,normal,7,-54.1479606628418,2.4485700130462646
295,normal,5,7.407278060913086,-32.622379302978516
296,normal,5,25.23280906677246,7.069562911987305
297,normal,1,3.242762565612793,-59.445377349853516
298,normal,6,32.83683776855469,25.418088912963867
299,normal,0,63.381465911865234,5.2190985679626465
300,normal,0,62.870086669921875,5.667938709259033
301,normal,7,-49.67606735229492,2.501417875289917
302,normal,1,-15.136561393737793,-51.682247161865234
303,normal,4,-37.2818603515625,11.919671058654785
304,normal,7,-26.246158599853516,41.55351257324219
305,normal,2,47.88747024536133,-27.121313095092773
306,normal,4,0.2512807846069336,18.385194778442383
307,normal,1,5.16136360168457,-57.860755920410156
308,normal,4,4.536773204803467,31.04039764404297
309,normal,2,43.288448333740234,-33.660240173339844
310,normal,8,-6.801100730895996,-10.548354148864746
311,normal,0,53.435184478759766,2.806725025177002
312,normal,6,34.97602081298828,12.990939140319824
313,normal,5,0.4101981222629547,-29.018192291259766
314,normal,4,5.672364711761475,27.46246337890625
315,normal,2,6.682674884796143,44.69573211669922
316,normal,8,-1.1216627359390259,-18.25727653503418
317,normal,8,9.852859497070312,-3.773484945297241
318,normal,6,39.019107818603516,25.34674835205078
319,normal,6,31.71239471435547,26.715604782104492
320,normal,5,33.7823371887207,-14.789289474487305
321,normal,2,53.04121398925781,-20.983720779418945
322,normal,2,46.82819747924805,-31.934404373168945
323,normal,0,49.28450012207031,1.8097776174545288
324,normal,0,48.2280387878418,0.4837891757488251
325,normal,6,28.86776351928711,17.873491287231445
326,normal,4,-30.909387588500977,34.55586624145508
327,normal,2,31.429128646850586,-31.457361221313477
328,normal,1,1.1324145793914795,-57.69480514526367
329,normal,5,7.2553629875183105,4.273577690124512
330,normal,3,26.24483299255371,-15.361239433288574
331,normal,1,-8.422496795654297,-53.974876403808594
332,normal,0,58.910343170166016,8.649892807006836
333,normal,4,3.302123546600342,39.02717590332031
334,normal,2,31.8155460357666,-36.108638763427734
335,normal,6,32.596221923828125,22.573732376098633
336,normal,6,35.43300247192383,17.2314395904541
337,normal,1,-2.1767284870147705,-53.36936569213867
338,normal,3,34.06399154663086,-2.3465006351470947
339,normal,2,40.11036682128906,-28.67217445373535
340,normal,1,-24.41628646850586,-43.96709060668945
341,normal,8,-3.2604522705078125,-18.437942504882812
342,normal,3,32.75543212890625,-9.657560348510742
343,normal,4,7.252681732177734,36.064056396484375
344,normal,0,55.02201843261719,3.4200215339660645
345,normal,6,31.252437591552734,18.122352600097656
346,normal,8,3.4282989501953125,-9.348917961120605
347,normal,2,50.23465347290039,-21.566604614257812
348,normal,4,-30.439373016357422,12.667600631713867
349,normal,3,22.787254333496094,-8.680166244506836
350,normal,4,-7.6300225257873535,20.73714256286621
351,normal,3,18.965805053710938,-25.02814292907715
352,normal,4,2.962606906890869,24.81273651123047
353,normal,5,5.523284912109375,-32.38161849975586
354,normal,4,7.088895320892334,37.081790924072266
355,normal,4,-15.53036880493164,-0.14551787078380585
356,normal,0,52.963348388671875,11.412273406982422
357,normal,3,17.996429443359375,-27.7772274017334
358,normal,6,31.28366470336914,17.172346115112305
359,normal,3,8.909307479858398,-11.749966621398926
360,normal,3,-29.32630729675293,0.23414096236228943
361,normal,3,28.51483726501465,-17.874555587768555
362,normal,0,58.09904861450195,-0.5626827478408813
363,normal,3,5.726809978485107,-18.133480072021484
364,normal,7,-39.91780471801758,-20.32617950439453
365,normal,0,49.80108642578125,0.26953062415122986
366,normal,2,27.181316375732422,-27.35150909423828
367,normal,7,-46.20608901977539,0.24464035034179688
368,normal,0,47.027923583984375,-0.14657360315322876
369,normal,6,39.195465087890625,25.25309944152832
370,normal,0,50.85365676879883,12.883358001708984
371,normal,2,40.51423645019531,-24.926034927368164
372,normal,1,6.064347743988037,-58.584102630615234
373,normal,7,-44.26372146606445,-13.388201713562012
374,normal,3,26.653650283813477,1.8950167894363403
375,normal,3,26.09400177001953,-9.269698143005371
376,normal,6,39.189083099365234,19.970251083374023
377,normal,8,31.22905921936035,-18.955242156982422
378,normal,0,51.642486572265625,12.833962440490723
379,normal,0,56.22296142578125,1.9068623781204224
380,normal,4,-1.818974494934082,26.012062072753906
381,normal,1,-13.866357803344727,-46.7277717590332
382,normal,7,-41.062164306640625,-16.8144588470459
383,normal,3,9.297290802001953,-14.938847541809082
384,normal,2,30.880847930908203,-34.11616134643555
385,normal,4,-2.4987082481384277,25.151866912841797
386,normal,2,44.074222564697266,-27.914722442626953
387,normal,3,15.511665344238281,9.249333381652832
388,normal,3,31.3586483001709,-5.714763164520264
389,normal,1,-11.225085258483887,-53.3976936340332
390,normal,5,32.27847671508789,22.0123291015625
391,normal,6,31.106603622436523,32.62318420410156
392,normal,0,44.67996597290039,4.1276068687438965
393,normal,4,-25.099103927612305,-17.819761276245117
394,normal,7,-47.176544189453125,-6.712614059448242
395,normal,6,28.990697860717773,28.735946655273438
396,normal,1,-12.682088851928711,-53.523277282714844
397,normal,2,39.682472229003906,-21.963455200195312
398,normal,1,-18.145282745361328,-47.97591018676758
399,normal,0,48.280704498291016,-0.28080180287361145
400,normal,1,-4.852511882781982,-53.11754608154297
401,normal,6,34.802730560302734,33.360008239746094
402,normal,2,35.85441589355469,-34.26770782470703
403,normal,4,-3.4060800075531006,23.439199447631836
404,normal,8,3.111597776412964,-3.493614435195923
405,normal,5,12.032024383544922,-27.248727798461914
406,normal,6,36.49973678588867,24.970115661621094
407,normal,3,33.08539581298828,-7.040760517120361
408,normal,5,14.970266342163086,-11.538536071777344
409,normal,1,5.2122955322265625,-59.53141784667969
410,normal,8,2.7122457027435303,-14.285494804382324
411,normal,1,-21.69656753540039,-44.3754997253418
412,normal,2,50.44876480102539,-33.40484619140625
413,normal,8,2.8228845596313477,-6.510730743408203
414,normal,3,23.845306396484375,-20.9859619140625
415,normal,2,32.319515228271484,-30.37953758239746
416,normal,5,14.96127700805664,6.336995601654053
417,normal,5,14.221223831176758,-18.73645782470703
418,normal,8,3.933779716491699,-18.09684181213379
419,normal,7,-14.207928657531738,48.741703033447266
420,normal,2,52.04619598388672,-21.356876373291016
421,normal,4,0.9032877683639526,18.421709060668945
422,normal,0,59.67435836791992,1.2234858274459839
423,normal,4,-24.37618064880371,-18.392858505249023
424,normal,2,42.01882553100586,-30.458539962768555
425,normal,3,17.301433563232422,-25.872745513916016
426,normal,1,5.4760894775390625,-55.35911178588867
427,normal,5,10.394708633422852,-7.530518054962158
428,normal,6,33.778411865234375,27.826818466186523
429,normal,6,33.976951599121094,37.91027069091797
430,normal,5,-1.0573228597640991,-29.224327087402344
431,normal,1,-18.77664566040039,-49.18354034423828
432,normal,8,5.974623680114746,-2.1749191284179688
433,normal,7,-45.16518020629883,0.9577254056930542
434,normal,8,-0.03633687645196915,-15.033849716186523
435,normal,4,-32.7722282409668,32.499549865722656
436,normal,0,52.3416748046875,13.030370712280273
437,normal,3,19.68885040283203,-22.678529739379883
438,normal,0,57.45264434814453,13.306355476379395
439,normal,6,33.20485305786133,34.48495864868164
440,normal,1,-6.474389553070068,-55.984500885009766
441,normal,1,-1.2160367965698242,-58.818115234375
442,normal,6,30.173046112060547,25.70516014099121
443,normal,1,-15.683015823364258,-42.07878494262695
444,normal,2,38.5162467956543,-30.89685821533203
445,normal,2,52.4213981628418,-30.389644622802734
446,normal,2,27.75690460205078,-28.09853744506836
447,normal,1,-14.621591567993164,-46.47711944580078
448,normal,8,-1.340694546699524,-22.447769165039062
449,normal,5,14.319341659545898,-11.69970989227295
450,normal,3,25.723506927490234,-17.69900131225586
451,normal,0,59.60315704345703,0.5483783483505249
452,normal,7,-55.437156677246094,0.8847245573997498
453,normal,7,-26.344999313354492,-12.600085258483887
454,normal,8,5.371458053588867,-4.9044389724731445
455,normal,2,35.65586853027344,-29.364620208740234
456,normal,0,50.8680305480957,9.31617259979248
457,normal,5,9.378788948059082,5.4362897872924805
458,normal,6,41.78683090209961,17.123960494995117
459,normal,6,34.069400787353516,37.52096939086914
460,normal,4,4.920613765716553,26.620529174804688
461,normal,4,-21.167539596557617,30.629396438598633
462,normal,5,24.01882553100586,-7.807995796203613
463,normal,5,5.934010982513428,-32.15550231933594
464,normal,1,-6.754888534545898,-52.99729537963867
465,normal,1,1.4578050374984741,-57.51361846923828
466,normal,7,-57.36493682861328,0.9699118137359619
467,normal,1,-18.122055053710938,-49.41848373413086
468,normal,3,20.002330780029297,-23.551469802856445
469,normal,7,-53.19873046875,0.05560144782066345
470,normal,2,50.04661178588867,-28.23233413696289
471,normal,5,6.955394744873047,-29.398069381713867
472,normal,0,50.26130294799805,14.008005142211914
473,normal,0,53.86979675292969,5.532568454742432
474,normal,4,-24.13872528076172,-21.939083099365234
475,normal,1,-5.1338090896606445,-50.75431442260742
476,normal,7,-41.50625991821289,-19.209686279296875
477,normal,8,4.4040985107421875,-3.034712076187134
478,normal,2,6.432500839233398,-34.771820068359375
479,normal,0,58.504188537597656,0.826199471950531
480,normal,5,6.012300968170166,7.206422805786133
481,normal,7,-37.59836196899414,-19.05371856689453
482,normal,1,-10.544244766235352,-55.28477096557617
483,normal,4,-37.119171142578125,-10.23316478729248
484,normal,8,-4.374610900878906,-17.152650833129883
485,normal,5,32.53788375854492,-14.006156921386719
486,normal,4,-26.70846176147461,-22.779155731201172
487,normal,8,16.53203773498535,-0.268047958612442
488,normal,8,17.21218490600586,2.5350358486175537
489,normal,1,-12.622377395629883,-47.84694290161133
490,normal,1,3.3909823894500732,-55.38142395019531
491,normal,7,-46.54922103881836,8.612403869628906
492,normal,0,63.31797409057617,4.555625915527344
493,normal,1,-1.8394379615783691,-53.72969055175781
494,normal,1,-1.785896897315979,-60.70849609375
495,normal,3,18.892061233520508,-16.886550903320312
496,normal,8,16.141033172607422,0.5392905473709106
497,normal,8,17.638172149658203,-13.299521446228027
498,normal,0,57.99729537963867,3.6681458950042725
499,normal,8,1.1846413612365723,-18.511465072631836
500,normal,2,42.01353073120117,-28.22376823425293
501,normal,3,-29.873332977294922,-7.795816421508789
502,normal,4,3.0399868488311768,30.798112869262695
503,normal,7,-10.974771499633789,-44.768463134765625
504,normal,5,19.766050338745117,-8.392621994018555
505,normal,8,-5.626653671264648,-13.59955883026123
506,normal,6,34.38697052001953,25.863895416259766
507,normal,6,31.434051513671875,32.678504943847656
508,normal,2,43.762447357177734,-22.280691146850586
509,normal,1,0.7531728744506836,-52.1825065612793
510,normal,1,-20.26266860961914,-43.09815979003906
511,normal,1,-15.84888744354248,-44.789100646972656
512,normal,7,-45.05595779418945,0.18515552580356598
513,normal,5,4.425005912780762,-31.959278106689453
514,normal,7,-46.30752182006836,-13.049983978271484
515,normal,2,51.24762725830078,-24.109569549560547
516,normal,3,26.430946350097656,-15.290406227111816
517,normal,8,2.487239122390747,-0.5180994868278503
518,normal,2,30.211780548095703,-34.72643280029297
519,normal,6,29.91733741760254,23.8115177154541
520,normal,0,54.20976257324219,-0.8964421153068542
521,normal,6,36.17953872680664,14.844780921936035
522,normal,1,-18.335100173950195,-45.02234649658203
523,normal,3,25.552978515625,-15.374917984008789
524,normal,6,32.142913818359375,19.845767974853516
525,normal,1,-3.013141632080078,-57.729827880859375
526,normal,8,-4.188278675079346,-8.2107515335083
527,normal,8,0.9552714228630066,-15.127427101135254
528,normal,6,30.761552810668945,35.707454681396484
529,normal,7,-26.371898651123047,-12.588045120239258
530,normal,3,11.167284965515137,-16.811691284179688
531,normal,6,40.538570404052734,25.372339248657227
532,normal,4,7.799412727355957,37.643836975097656
533,normal,3,20.36466407775879,-19.14625358581543
534,normal,4,2.596094846725464,23.637208938598633
535,normal,4,-19.586774826049805,30.994701385498047
536,normal,6,33.320213317871094,17.357309341430664
537,normal,6,35.1014518737793,27.506776809692383
538,normal,4,-8.826329231262207,49.95518112182617
539,normal,8,6.404577255249023,-2.7210826873779297
540,normal,4,3.965226411819458,30.1972599029541
541,normal,8,20.315814971923828,-0.2679799497127533
542,normal,8,0.3672524094581604,-10.930335998535156
543,normal,8,-4.934596538543701,-15.545483589172363
544,normal,3,28.43613052368164,-8.481218338012695
545,normal,1,-7.952419281005859,-49.9034538269043
546,normal,1,0.03426145762205124,-54.53028869628906
547,normal,7,-41.42771530151367,-11.722150802612305
548,normal,3,28.141897201538086,-11.662071228027344
549,normal,7,-47.523284912109375,-16.248624801635742
550,normal,4,6.099740028381348,33.652061462402344
551,normal,5,6.274558067321777,3.3876407146453857
552,normal,0,53.8041877746582,11.436226844787598
553,normal,0,61.0700798034668,3.6632983684539795
554,normal,8,-3.4072325229644775,-16.426586151123047
555,normal,0,52.239070892333984,-0.3477630615234375
556,normal,2,27.36792755126953,-32.86545944213867
557,normal,1,-8.701769828796387,-52.00065994262695
558,normal,4,-0.048102810978889465,18.260250091552734
559,normal,0,55.361244201660156,11.627893447875977
560,normal,4,-4.6601762771606445,20.200754165649414
561,normal,1,-23.16291618347168,-43.635013580322266
562,normal,4,-3.3164327144622803,53.25154113769531
563,normal,2,-50.82128143310547,-15.185665130615234
564,normal,4,3.387338161468506,39.138389587402344
565,normal,3,25.806550979614258,-16.622989654541016
566,normal,7,-43.759185791015625,-14.29881763458252
567,normal,7,-40.08035659790039,4.297919750213623
568,normal,8,19.43315315246582,-0.4027169942855835
569,normal,4,-7.963157653808594,51.064334869384766
570,normal,6,40.12484359741211,26.330299377441406
571,normal,7,-30.1514892578125,36.516937255859375
572,normal,4,5.865009307861328,24.299671173095703
573,normal,7,-50.48518371582031,-0.7744610905647278
574,normal,6,35.107303619384766,25.514114379882812
575,normal,8,0.7059539556503296,-19.495635986328125
576,normal,1,3.788839817047119,-56.79319763183594
